Query_ID	Subject_Rank	Subject_ID	Backward_Rank	Backward_Query_ID	Status	Subject_Evalue	Subject_IdentityPercent	Subject_BitScore	Subject_WeightedCov	Backward_Query_Evalue	Backward_Query_IdentityPercent	Query_BitScore	Backward_Query_WeightedCov
Hcon5G00000008829.1	1	transcript:HCON_00007120-00001	1	Hcon5G00000008829.1	Hit	0.0	1.0	558.14	1.0	0.0	1.0	558.14	1.0
Hcon5G00000008830.1	1	transcript:HCON_00033780-00001	1	Hcon5G00000015863.1	Miss	1.66954E-33	0.47096774193548385	124.02	0.987012987012987	0.0	1.0	611.298	1.0
Hcon5G00000008831.1	1	transcript:HCON_00007110-00001	1	Hcon5G00000008831.1	Hit	0.0	0.9939148073022313	1013.83	1.0	0.0	0.9939148073022313	1013.83	1.0
Hcon5G00000008832.1	1	transcript:HCON_00110380-00001	1	Hcon5G00000008832.1	Hit	6.32432E-71	0.9464285714285714	206.453	1.0	5.92928E-71	0.9464285714285714	206.453	1.0
Hcon5G00000008833.1	1	transcript:HCON_00007400-00001	1	Hcon5G00000008798.1	Miss	2.46144E-66	0.9803921568627451	194.126	0.9902912621359223	2.18476E-69	1.0	201.83	1.0
Hcon5G00000008834.1	1	transcript:HCON_00007060-00001	1	Hcon5G00000008834.1	Hit	0.0	0.9977272727272727	911.368	1.0	0.0	0.9977272727272727	911.368	1.0
Hcon5G00000008835.1	1	transcript:HCON_00007040-00001	1	Hcon5G00000008835.1	Hit	0.0	0.9861111111111112	733.406	1.0	0.0	0.9861111111111112	733.406	1.0
Hcon5G00000008836.2	1	transcript:HCON_00007020-00001	1	Hcon5G00000008836.2	Hit	0.0	0.9981132075471698	2185.99	1.0	0.0	0.9981132075471698	2185.99	1.0
Hcon5G00000008837.1	1	transcript:HCON_00007010-00001	1	Hcon5G00000008837.1	Hit	2.0598E-92	0.9929078014184397	263.077	1.0	1.93113E-92	0.9929078014184397	263.077	1.0
Hcon5G00000008838.1	1	transcript:HCON_00192120-00001	1	Hcon5G00000008838.1	Hit	1.72007E-17	0.9444444444444444	68.1662	0.5454545454545454	1.6615E-17	0.9444444444444444	68.1662	0.5454545454545454
Hcon5G00000008839.1	1	transcript:HCON_00007000-00001	1	Hcon5G00000008839.1	Hit	1.358E-77	1.0	223.402	1.0	1.27317E-77	1.0	223.402	1.0
Hcon5G00000008840.1	1	transcript:HCON_00006990-00001	1	Hcon5G00000008840.1	Hit	2.25021E-77	1.0	222.631	1.0	2.10965E-77	1.0	222.631	1.0
Hcon5G00000008841.1	1	transcript:HCON_00006970-00001	1	Hcon5G00000008841.1	Hit	0.0	0.9685393258426966	1758.81	1.0	0.0	0.9685393258426966	1758.81	1.0
Hcon5G00000008842.2	1	transcript:HCON_00006960-00001	1	Hcon5G00000008842.2	Hit	0.0	1.0	735.332	1.0	0.0	1.0	735.332	1.0
Hcon5G00000008843.1	1	transcript:HCON_00144290-00001	1	Hcon5G00000004812.1	Miss	3.52077E-139	0.9481132075471698	392.504	0.925764192139738	5.6441E-140	0.9481132075471698	394.815	0.925764192139738
Hcon5G00000008844.1	1	transcript:HCON_00006930-00001	1	Hcon5G00000008844.1	Hit	0.0	0.9912587412587412	2356.64	1.0	0.0	0.9912587412587412	2356.64	1.0
Hcon5G00000008845.1	1	transcript:HCON_00006925-00001	1	Hcon5G00000008845.1	Hit	1.61064E-9	0.9090909090909091	45.0542	1.0	1.85322E-9	0.9090909090909091	45.0542	1.0
Hcon5G00000008846.1	1	transcript:HCON_00006920-00001	1	Hcon5G00000008846.1	Hit	3.08754E-76	1.0	219.55	1.0	2.89468E-76	1.0	219.55	1.0
Hcon5G00000008847.2	1	transcript:HCON_00006900-00001	1	Hcon5G00000008847.2	Hit	0.0	1.0	2240.69	1.0	0.0	1.0	2240.69	1.0
Hcon5G00000008848.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000008849.1	1	transcript:HCON_00006890-00001	1	Hcon5G00000008849.1	Hit	7.41227E-44	1.0	134.42	1.0	6.94928E-44	1.0	134.42	1.0
Hcon5G00000008850.2	1	transcript:HCON_00006880-00001	1	Hcon5G00000008850.2	Hit	0.0	1.0	672.929	1.0	0.0	1.0	672.929	1.0
Hcon5G00000008851.1	1	transcript:HCON_00006870-00001	1	Hcon5G00000008851.1	Hit	4.74184E-140	1.0	387.497	1.0	4.44565E-140	1.0	387.497	1.0
Hcon5G00000008852.2	1	transcript:HCON_00006860-00001	1	Hcon5G00000008852.2	Hit	6.03025E-158	1.0	434.491	1.0	5.65358E-158	1.0	434.491	1.0
Hcon5G00000008853.1	1	transcript:HCON_00006850-00001	1	Hcon5G00000008853.1	Hit	0.0	1.0	537.339	1.0	0.0	1.0	537.339	1.0
Hcon5G00000008854.1	1	transcript:HCON_00006840-00001	1	Hcon5G00000008854.1	Hit	0.0	1.0	887.486	1.0	0.0	1.0	887.486	1.0
Hcon5G00000008855.1	1	transcript:HCON_00006830-00001	1	Hcon5G00000008855.1	Hit	0.0	0.9761904761904762	1253.43	1.0	0.0	0.9761904761904762	1253.43	1.0
Hcon5G00000008856.1	1	transcript:HCON_00006820-00001	1	Hcon5G00000008856.1	Hit	0.0	1.0	631.328	1.0	0.0	1.0	631.328	1.0
Hcon5G00000008857.1	1	transcript:HCON_00006810-00001	1	Hcon5G00000008857.1	Hit	0.0	1.0	872.848	1.0	0.0	1.0	872.848	1.0
Hcon5G00000008858.3	1	transcript:HCON_00006800-00001	1	Hcon5G00000008858.3	Hit	0.0	0.9979777553083923	2062.73	1.0	0.0	0.9979777553083923	2062.73	1.0
Hcon5G00000008859.1	1	transcript:HCON_00006460-00001	1	Hcon5G00000008859.1	Hit	1.25159E-46	1.0	141.739	1.0	1.17341E-46	1.0	141.739	1.0
Hcon5G00000008860.1	1	transcript:HCON_00006465-00001	1	Hcon5G00000007648.1	Miss	1.04255E-37	0.9833333333333333	120.553	0.9090909090909091	6.4368E-59	0.8839285714285714	176.022	1.0
Hcon5G00000008861.2	1	transcript:HCON_00006480-00001	1	Hcon5G00000008861.2	Hit	0.0	0.9743589743589743	617.076	1.0	0.0	0.9743589743589743	617.076	1.0
Hcon5G00000008862.1	1	transcript:HCON_00005295-00001	1	Hcon5G00000008968.1	Miss	6.32422E-13	0.8108108108108109	57.3806	0.4567901234567901	4.13689E-57	1.0	169.088	1.0
Hcon5G00000008863.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000008864.1	1	transcript:HCON_00006530-00001	1	Hcon5G00000008864.1	Hit	0.0	0.9803370786516854	716.457	1.0	0.0	0.9803370786516854	716.457	1.0
Hcon5G00000008865.1	1	transcript:HCON_00006540-00001	1	Hcon5G00000008865.1	Hit	0.0	0.9858490566037735	1291.56	1.0	0.0	0.9858490566037735	1291.56	1.0
Hcon5G00000008866.1	1	transcript:HCON_00006550-00001	1	Hcon5G00000008866.1	Hit	2.42614E-62	0.989010989010989	182.956	1.0	2.27459E-62	0.989010989010989	182.956	1.0
Hcon5G00000008867.1	1	transcript:HCON_00075530-00001	1	Hcon5G00000000029.1	Miss	3.12383E-69	0.9702970297029703	201.83	1.0	1.59597E-70	0.9469026548672567	215.312	0.9655172413793104
Hcon5G00000008868.1	1	transcript:HCON_00143990-00001	1	Hcon5G00000010810.1	Miss	0.0	0.9397163120567376	540.036	1.0	0.0	0.9589189189189189	1807.34	1.0
Hcon5G00000008869.1	1	transcript:HCON_00006560-00001	1	Hcon5G00000008869.1	Hit	0.0	0.9948642699926632	2783.82	1.0	0.0	0.9948642699926632	2783.82	1.0
Hcon5G00000008870.1	1	transcript:HCON_00006570-00002	1	Hcon5G00000008870.1	Hit	0.0	0.9985775248933144	1449.11	1.0	0.0	0.9985775248933144	1449.11	1.0
Hcon5G00000008871.2	1	transcript:HCON_00006590-00001	1	Hcon5G00000008871.2	Hit	0.0	0.9647749510763209	1000.73	0.9190647482014388	0.0	0.9647749510763209	1000.73	0.9190647482014388
Hcon5G00000008872.1	1	transcript:HCON_00006600-00001	1	Hcon5G00000008872.1	Hit	0.0	1.0	1279.23	1.0	0.0	1.0	1279.23	1.0
Hcon5G00000008873.1	1	transcript:HCON_00006610-00001	1	Hcon5G00000008873.1	Hit	0.0	1.0	1365.52	1.0	0.0	1.0	1365.52	1.0
Hcon5G00000008874.1	1	transcript:HCON_00006620-00001	1	Hcon5G00000008874.1	Hit	0.0	0.9935691318327974	638.647	1.0	0.0	0.9935691318327974	638.647	1.0
Hcon5G00000008875.1	1	transcript:HCON_00006630-00001	1	Hcon5G00000008875.1	Hit	0.0	0.9951456310679612	831.247	1.0	0.0	0.9951456310679612	831.247	1.0
Hcon5G00000008876.1	1	transcript:HCON_00006640-00001	1	Hcon5G00000008876.1	Hit	2.1114E-156	0.9905660377358491	430.639	1.0	1.97952E-156	0.9905660377358491	430.639	1.0
Hcon5G00000008877.1	1	transcript:HCON_00019310-00001	1	Hcon5G00000007517.3	Miss	9.65848E-34	0.5362318840579711	126.716	0.6301369863013698	0.0	0.9973753280839895	1569.67	1.0
Hcon5G00000008878.1	1	transcript:HCON_00006680-00002	1	Hcon5G00000008878.1	Hit	0.0	1.0	693.73	1.0	0.0	1.0	693.73	1.0
Hcon5G00000008879.2	1	transcript:HCON_00006710-00001	1	Hcon5G00000008879.2	Hit	0.0	0.9885386819484241	716.072	1.0	0.0	0.9885386819484241	716.072	1.0
Hcon5G00000008880.1	1	transcript:HCON_00147230-00001	1	Hcon5G00000000979.1	Miss	1.30711E-49	0.7565217391304347	155.606	0.9112903225806451	1.0385E-73	0.7486631016042781	224.557	0.9946808510638298
Hcon5G00000008881.1	1	transcript:HCON_00006780-00001	1	Hcon5G00000008882.2	Miss	1.18221E-55	0.7819548872180451	172.17	0.8109756097560976	3.31485E-120	0.9880952380952381	335.88	0.9767441860465116
Hcon5G00000008882.2	1	transcript:HCON_00006780-00001	1	Hcon5G00000008882.2	Hit	3.5357E-120	0.9880952380952381	335.88	0.9767441860465116	3.31485E-120	0.9880952380952381	335.88	0.9767441860465116
Hcon5G00000008883.1	1	transcript:HCON_00006790-00001	1	Hcon5G00000008883.1	Hit	1.49658E-130	0.9947368421052631	380.948	1.0	5.029E-130	0.9947368421052631	380.948	1.0
Hcon5G00000008884.1	1	transcript:HCON_00006790-00001	1	Hcon5G00000008883.1	Miss	5.58653E-24	0.8214285714285714	92.0485	0.7391304347826086	5.029E-130	0.9947368421052631	380.948	1.0
Hcon5G00000008885.1	1	transcript:HCON_00006340-00001	1	Hcon5G00000008885.1	Hit	0.0	1.0	723.005	0.9971181556195965	0.0	1.0	723.005	0.9971181556195965
Hcon5G00000008886.1	1	transcript:HCON_00006350-00001	1	Hcon5G00000008886.1	Hit	1.9228E-99	1.0	280.411	1.0	1.8027E-99	1.0	280.411	1.0
Hcon5G00000008887.1	1	transcript:HCON_00006330-00001	1	Hcon5G00000008887.1	Hit	2.75477E-119	1.0	332.413	1.0	2.58269E-119	1.0	332.413	1.0
Hcon5G00000008888.1	1	transcript:HCON_00006320-00001	1	Hcon5G00000008888.1	Hit	0.0	0.9692737430167597	719.153	1.0	0.0	0.9692737430167597	719.153	1.0
Hcon5G00000008889.1	1	transcript:HCON_00006310-00001	1	Hcon5G00000008890.1	Miss	0.0	1.0	719.924	0.9971014492753624	0.0	1.0	719.924	0.9971014492753624
Hcon5G00000008890.1	1	transcript:HCON_00006310-00001	1	Hcon5G00000008890.1	Hit	0.0	1.0	719.924	0.9971014492753624	0.0	1.0	719.924	0.9971014492753624
Hcon5G00000008891.1	1	transcript:HCON_00006280-00001	1	Hcon5G00000008998.1	Miss	0.0	1.0	711.835	1.0	0.0	1.0	711.835	1.0
Hcon5G00000008892.1	1	transcript:HCON_00006270-00001	1	Hcon5G00000008892.1	Hit	0.0	0.9826589595375722	707.212	0.9942528735632183	0.0	0.9826589595375722	707.212	0.9942528735632183
Hcon5G00000008893.1	1	transcript:HCON_00006250-00001	1	Hcon5G00000008893.1	Hit	0.0	0.9885714285714285	710.294	1.0	0.0	0.9885714285714285	710.294	1.0
Hcon5G00000008894.1	1	transcript:HCON_00084250-00001	1	Hcon5G00000010646.1	Miss	5.09396E-135	0.9509803921568627	385.571	0.9444444444444444	0.0	1.0	894.419	1.0
Hcon5G00000008895.1	1	transcript:HCON_00006240-00001	1	Hcon5G00000008895.1	Hit	0.0	0.9884057971014493	700.279	1.0	0.0	0.9884057971014493	700.279	1.0
Hcon5G00000008897.1	1	transcript:HCON_00006220-00001	1	Hcon5G00000008897.1	Hit	0.0	0.9942028985507246	625.55	1.0	0.0	0.9942028985507246	625.55	1.0
Hcon5G00000008896.3	1	transcript:HCON_00192070-00001	1	Hcon5G00000008896.3	Hit	0.0	0.9480874316939891	711.064	1.0	0.0	0.9480874316939891	711.064	1.0
Hcon5G00000008898.1	1	transcript:HCON_00193840-00001	1	Hcon5G00000008898.1	Hit	0.0	0.9971428571428571	728.398	1.0	0.0	0.9971428571428571	728.398	1.0
Hcon5G00000008899.1	1	transcript:HCON_00006210-00001	1	Hcon5G00000008899.1	Hit	0.0	0.985632183908046	702.59	1.0	0.0	0.985632183908046	702.59	1.0
Hcon5G00000008900.1	1	transcript:HCON_00006190-00001	1	Hcon5G00000008900.1	Hit	0.0	0.9943342776203966	725.317	1.0	0.0	0.9943342776203966	725.317	1.0
Hcon5G00000008901.1	1	transcript:HCON_00006180-00001	1	Hcon5G00000008901.1	Hit	0.0	0.976878612716763	694.501	1.0	0.0	0.976878612716763	694.501	1.0
Hcon5G00000008902.2	1	transcript:HCON_00006140-00002	1	Hcon5G00000008902.2	Hit	0.0	0.9915254237288136	722.62	1.0	0.0	0.9915254237288136	722.62	1.0
Hcon5G00000008903.2	1	transcript:HCON_00006130-00001	1	Hcon5G00000008903.2	Hit	0.0	1.0	593.578	1.0	0.0	1.0	593.578	1.0
Hcon5G00000008904.2	1	transcript:HCON_00006125-00001	1	Hcon5G00000008904.2	Hit	0.0	0.9772079772079773	689.108	1.0	0.0	0.9772079772079773	689.108	1.0
Hcon5G00000008905.1	1	transcript:HCON_00006110-00001	1	Hcon5G00000008905.1	Hit	0.0	0.9927667269439421	2287.3	1.0	0.0	0.9927667269439421	2287.3	1.0
Hcon5G00000008906.1	1	transcript:HCON_00006100-00001	1	Hcon5G00000007699.1	Miss	0.0	0.9915966386554622	722.235	1.0	0.0	0.9856850715746421	986.097	1.0
Hcon5G00000008908.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000008907.6	1	transcript:HCON_00006080-00001	1	Hcon5G00000008907.6	Hit	0.0	0.9942528735632183	712.22	0.997134670487106	0.0	0.9942528735632183	712.22	0.997134670487106
Hcon5G00000008909.1	1	transcript:HCON_00006020-00001	1	Hcon5G00000008909.1	Hit	1.23397E-66	0.9099099099099099	195.282	1.0	1.18903E-66	0.9099099099099099	195.282	1.0
Hcon5G00000008910.1	1	transcript:HCON_00006000-00001	1	Hcon5G00000000866.1	Miss	1.63089E-72	0.9316239316239316	219.55	0.975	3.47376E-155	0.7623188405797101	449.129	0.8849315068493151
Hcon5G00000008911.4	1	transcript:HCON_00005980-00001	1	Hcon5G00000008911.4	Hit	0.0	0.9942857142857143	724.931	1.0	0.0	0.9942857142857143	724.931	1.0
Hcon5G00000008912.1	1	transcript:HCON_00005970-00001	1	Hcon5G00000008912.1	Hit	0.0	0.9743589743589743	708.753	1.0	0.0	0.9743589743589743	708.753	1.0
Hcon5G00000008913.1	1	transcript:HCON_00005960-00001	1	Hcon5G00000008913.1	Hit	0.0	0.9886039886039886	721.85	1.0	0.0	0.9886039886039886	721.85	1.0
Hcon5G00000008914.2	1	transcript:HCON_00005950-00002	1	Hcon5G00000008914.2	Hit	0.0	1.0	754.207	1.0	0.0	1.0	754.207	1.0
Hcon5G00000008915.1	1	transcript:HCON_00005940-00001	1	Hcon5G00000008915.1	Hit	0.0	1.0	704.516	1.0	0.0	1.0	704.516	1.0
Hcon5G00000008916.1	1	transcript:HCON_00005930-00001	1	Hcon5G00000008916.1	Hit	0.0	1.0	728.398	1.0	0.0	1.0	728.398	1.0
Hcon5G00000008917.1	1	transcript:HCON_00193830-00001	1	Hcon5G00000008917.1	Hit	0.0	1.0	745.347	1.0	0.0	1.0	745.347	1.0
Hcon5G00000008918.4	1	transcript:HCON_00005910-00001	1	Hcon5G00000008918.4	Hit	0.0	1.0	726.857	0.994269340974212	0.0	1.0	726.857	0.994269340974212
Hcon5G00000008919.2	1	transcript:HCON_00005900-00001	1	Hcon5G00000008919.2	Hit	0.0	1.0	800.816	1.0	0.0	1.0	800.816	1.0
Hcon5G00000008920.1	1	transcript:HCON_00005890-00001	1	Hcon5G00000008920.1	Hit	0.0	0.9150141643059491	634.41	1.0	0.0	0.9150141643059491	614.764	1.0
Hcon5G00000008921.1	1	transcript:HCON_00005870-00001	1	Hcon5G00000008921.1	Hit	0.0	1.0	726.857	1.0	0.0	1.0	726.857	1.0
Hcon5G00000008922.2	1	transcript:HCON_00005860-00001	1	Hcon5G00000008922.2	Hit	0.0	1.0	735.717	1.0	0.0	1.0	735.717	1.0
Hcon5G00000008923.2	1	transcript:HCON_00192020-00001	1	Hcon5G00000008923.2	Hit	0.0	0.9460916442048517	722.62	1.0	0.0	0.9460916442048517	722.62	1.0
Hcon5G00000008924.2	1	transcript:HCON_00005850-00001	1	Hcon5G00000008924.2	Hit	0.0	1.0	738.799	1.0	0.0	1.0	738.799	1.0
Hcon5G00000008925.2	1	transcript:HCON_00005840-00001	1	Hcon5G00000008925.2	Hit	0.0	0.9915966386554622	741.495	1.0	0.0	0.9915966386554622	741.495	1.0
Hcon5G00000008926.1	1	transcript:HCON_00005830-00001	1	Hcon5G00000008926.1	Hit	0.0	0.994269340974212	725.317	1.0	0.0	0.994269340974212	725.317	1.0
Hcon5G00000008927.1	1	transcript:HCON_00005820-00001	1	Hcon5G00000008927.1	Hit	0.0	1.0	729.169	1.0	0.0	1.0	729.169	1.0
Hcon5G00000008928.1	1	transcript:HCON_00005810-00001	1	Hcon5G00000008928.1	Hit	0.0	1.0	709.523	1.0	0.0	1.0	709.523	1.0
Hcon5G00000008929.2	1	transcript:HCON_00193820-00001	1	Hcon5G00000008929.2	Hit	0.0	0.9971181556195965	723.005	1.0	0.0	0.9971181556195965	723.005	1.0
Hcon5G00000008930.2	1	transcript:HCON_00005800-00001	1	Hcon5G00000008930.2	Hit	0.0	0.9886039886039886	719.153	1.0	0.0	0.9886039886039886	719.153	1.0
Hcon5G00000008931.1	1	transcript:HCON_00005790-00001	1	Hcon5G00000008931.1	Hit	0.0	0.9942857142857143	713.375	1.0	0.0	0.9942857142857143	713.375	1.0
Hcon5G00000008932.2	1	transcript:HCON_00005800-00001	1	Hcon5G00000008930.2	Miss	0.0	0.8433048433048433	561.222	1.0	0.0	0.9886039886039886	719.153	1.0
Hcon5G00000008933.1	1	transcript:HCON_00192000-00001	1	Hcon5G00000008933.1	Hit	0.0	1.0	689.493	1.0	0.0	1.0	689.493	1.0
Hcon5G00000008934.1	1	transcript:HCON_00005760-00001	1	Hcon5G00000008934.1	Hit	0.0	1.0	686.797	1.0	0.0	1.0	686.797	1.0
Hcon5G00000008935.2	1	transcript:HCON_00005745-00002	1	Hcon5G00000008935.2	Hit	3.55236E-172	0.9914529914529915	474.167	0.9669421487603306	3.71581E-172	0.9914529914529915	474.167	0.9669421487603306
Hcon5G00000008936.2	1	transcript:HCON_00005750-00001	1	Hcon5G00000008936.2	Hit	0.0	0.9961089494163424	1061.21	1.0	0.0	0.9961089494163424	1061.21	1.0
Hcon5G00000008937.1	1	transcript:HCON_00005740-00001	1	Hcon5G00000008937.1	Hit	5.26796E-66	1.0	194.126	0.9896907216494846	6.61916E-66	1.0	194.126	0.9896907216494846
Hcon5G00000008938.1	1	transcript:HCON_00005710-00001	1	Hcon5G00000008938.1	Hit	0.0	0.9954058192955589	1343.18	1.0	0.0	0.9954058192955589	1343.18	1.0
Hcon5G00000008939.1	1	transcript:HCON_00005720-00001	1	Hcon5G00000008939.1	Hit	0.0	0.9860627177700348	1167.53	1.0	0.0	0.9860627177700348	1167.53	1.0
Hcon5G00000008940.1	1	transcript:HCON_00005705-00001	1	Hcon5G00000008940.1	Hit	1.8109E-64	1.0	188.348	1.0	1.69778E-64	1.0	188.348	1.0
Hcon5G00000008941.2	1	transcript:HCON_00005700-00001	1	Hcon5G00000008941.2	Hit	0.0	0.9780380673499268	1361.28	0.997080291970803	0.0	0.9780380673499268	1361.28	0.997080291970803
Hcon5G00000008942.1	1	transcript:HCON_00005695-00001	1	Hcon5G00000008942.1	Hit	5.62734E-175	0.9522058823529411	482.641	1.0	3.28922E-180	0.9522058823529411	495.738	1.0
Hcon5G00000008943.2	1	transcript:HCON_00005690-00001	1	Hcon5G00000008943.2	Hit	0.0	0.996875	647.506	1.0	0.0	0.996875	647.506	1.0
Hcon5G00000008944.1	1	transcript:HCON_00005680-00001	1	Hcon5G00000008944.1	Hit	0.0	0.9975	826.239	1.0	0.0	0.9975	826.239	1.0
Hcon5G00000008945.1	1	transcript:HCON_00005675-00001	1	Hcon5G00000008945.1	Hit	0.0	0.96996996996997	609.757	0.9940298507462687	0.0	0.96996996996997	609.757	0.9940298507462687
Hcon5G00000008946.1	1	transcript:HCON_00005670-00001	1	Hcon5G00000008946.1	Hit	0.0	0.9911764705882353	702.975	1.0	0.0	0.9911764705882353	702.975	1.0
Hcon5G00000008947.1	1	transcript:HCON_00005660-00001	1	Hcon5G00000008947.1	Hit	0.0	0.9766081871345029	659.448	1.0	0.0	0.9766081871345029	671.774	1.0
Hcon5G00000008948.2	1	transcript:HCON_00048350-00001	1	Hcon5G00000014339.1	Miss	2.82419E-11	0.803921568627451	57.3806	0.38636363636363635	4.06072E-81	1.0	233.802	1.0
Hcon5G00000008949.2	1	transcript:HCON_00005650-00001	1	Hcon5G00000008949.2	Hit	0.0	0.9971264367816092	721.85	0.997134670487106	0.0	0.9971264367816092	721.85	0.997134670487106
Hcon5G00000008950.2	1	transcript:HCON_00005640-00001	1	Hcon5G00000008950.2	Hit	0.0	0.9816272965879265	741.88	1.0	0.0	0.9816272965879265	742.265	1.0
Hcon5G00000008951.1	1	transcript:HCON_00005570-00001	1	Hcon5G00000008951.1	Hit	0.0	0.9852507374631269	686.797	1.0	0.0	0.9852507374631269	686.797	1.0
Hcon5G00000008952.1	1	transcript:HCON_00005570-00001	1	Hcon5G00000008951.1	Miss	1.44949E-58	0.9767441860465116	181.415	0.9772727272727273	0.0	0.9852507374631269	686.797	1.0
Hcon5G00000008953.1	1	transcript:HCON_00005540-00001	1	Hcon5G00000008953.1	Hit	0.0	0.9766763848396501	687.182	1.0	0.0	0.9766763848396501	687.182	1.0
Hcon5G00000008954.1	1	transcript:HCON_00005510-00001	1	Hcon5G00000008954.1	Hit	0.0	0.9737609329446064	686.026	0.997093023255814	0.0	0.9737609329446064	667.922	0.997093023255814
Hcon5G00000008955.1	1	transcript:HCON_00005490-00001	1	Hcon5G00000008955.1	Hit	0.0	0.9883381924198251	703.36	1.0	0.0	0.9883381924198251	703.36	1.0
Hcon5G00000008956.1	1	transcript:HCON_00005410-00001	1	Hcon5G00000008956.1	Hit	0.0	0.9896193771626297	592.808	1.0	0.0	0.9896193771626297	592.808	1.0
Hcon5G00000008957.1	1	transcript:HCON_00193810-00001	1	Hcon5G00000008957.1	Hit	0.0	0.9764705882352941	681.404	1.0	0.0	0.9764705882352941	681.404	1.0
Hcon5G00000008958.1	1	transcript:HCON_00121440-00001	1	Hcon5G00000003345.1	Miss	0.0	0.9943661971830986	737.643	1.0	0.0	1.0	2241.08	1.0
Hcon5G00000008959.1	1	transcript:HCON_00045190-00001	1	Hcon5G00000002330.2	Miss	1.09752E-117	0.927461139896373	355.525	0.9948186528497409	0.0	0.7015558698727016	790.03	0.7154811715481172
Hcon5G00000008960.2	1	transcript:HCON_00005390-00001	1	Hcon5G00000008960.2	Hit	0.0	1.0	716.457	1.0	0.0	1.0	716.457	1.0
Hcon5G00000008961.1	1	transcript:HCON_00005380-00001	1	Hcon5G00000008961.1	Hit	0.0	0.997093023255814	713.375	1.0	0.0	0.997093023255814	713.375	1.0
Hcon5G00000008962.2	1	transcript:HCON_00005340-00001	1	Hcon5G00000008962.2	Hit	0.0	0.9963636363636363	566.614	1.0	0.0	0.9963636363636363	566.614	1.0
Hcon5G00000008963.1	1	transcript:HCON_00005370-00001	1	Hcon5G00000008963.1	Hit	3.00114E-61	0.9680851063829787	181.415	0.9038461538461539	1.06637E-60	0.967741935483871	179.874	0.8942307692307693
Hcon5G00000008964.2	1	transcript:HCON_00005360-00001	1	Hcon5G00000008964.2	Hit	4.60202E-86	0.9682539682539683	245.743	1.0	4.31456E-86	0.9682539682539683	245.743	1.0
Hcon5G00000008965.1	1	transcript:HCON_00005330-00001	1	Hcon5G00000008965.1	Hit	0.0	1.0	1365.52	1.0	0.0	1.0	1365.52	1.0
Hcon5G00000008966.1	1	transcript:HCON_00005320-00001	1	Hcon5G00000008966.1	Hit	1.57979E-65	0.9787234042553191	191.43	1.0	1.48111E-65	0.9787234042553191	191.43	1.0
Hcon5G00000008967.1	1	transcript:HCON_00005300-00001	1	Hcon5G00000008967.1	Hit	1.14382E-143	1.0	396.741	1.0	1.07237E-143	1.0	396.741	1.0
Hcon5G00000008968.1	1	transcript:HCON_00005295-00001	1	Hcon5G00000008968.1	Hit	4.41251E-57	1.0	169.088	1.0	4.13689E-57	1.0	169.088	1.0
Hcon5G00000008969.1	1	transcript:HCON_00005290-00001	1	Hcon5G00000008969.1	Hit	6.92114E-34	0.9166666666666666	111.309	0.7142857142857143	7.57029E-34	0.9166666666666666	111.309	0.7142857142857143
Hcon5G00000008970.1	0	No_Hit	0	No_Hit	Miss		null	null	null	null	null	null	null	null
Hcon5G00000008971.1	1	transcript:HCON_00005280-00001	1	Hcon5G00000008971.1	Hit	0.0	1.0	1502.65	1.0	0.0	1.0	1502.65	1.0
Hcon5G00000008972.1	1	transcript:HCON_00005270-00001	1	Hcon5G00000008972.1	Hit	0.0	0.9974683544303797	810.831	1.0	0.0	0.9974683544303797	810.831	1.0
Hcon5G00000008973.1	1	transcript:HCON_00005265-00001	1	Hcon5G00000008973.1	Hit	0.0	1.0	763.066	1.0	0.0	1.0	763.066	1.0
Hcon5G00000008974.1	1	transcript:HCON_00005260-00001	1	Hcon5G00000008974.1	Hit	0.0	1.0	942.954	1.0	0.0	1.0	942.954	1.0
Hcon5G00000008975.1	1	transcript:HCON_00005250-00001	1	Hcon5G00000008975.1	Hit	0.0	1.0	688.723	1.0	0.0	1.0	688.723	1.0
Hcon5G00000008976.1	1	transcript:HCON_00005240-00002	1	Hcon5G00000008976.1	Hit	0.0	1.0	1840.47	1.0	0.0	1.0	1840.47	1.0
Hcon5G00000008977.1	1	transcript:HCON_00005230-00002	1	Hcon5G00000008977.1	Hit	0.0	0.9590443686006825	574.704	0.993103448275862	0.0	0.9590443686006825	574.704	0.993103448275862
Hcon5G00000008978.1	1	transcript:HCON_00005220-00001	1	Hcon5G00000008978.1	Hit	0.0	0.8705583756345178	686.797	1.0	0.0	0.8730964467005076	691.419	1.0
Hcon5G00000008979.2	1	transcript:HCON_00005210-00001	1	Hcon5G00000008979.2	Hit	1.07595E-68	1.0	199.519	1.0	1.00874E-68	1.0	199.519	1.0
Hcon5G00000008980.1	1	transcript:HCON_00005200-00001	1	Hcon5G00000008980.1	Hit	0.0	1.0	1159.44	1.0	0.0	1.0	1159.44	1.0
Hcon5G00000008981.1	1	transcript:HCON_00005190-00001	1	Hcon5G00000002679.4	Miss	2.17478E-159	0.9367088607594937	442.195	0.9322709163346613	2.21501E-176	0.9664179104477612	518.464	0.9925925925925926
